11.728607177734375, 115.61771392822266, 303.3926086425781, 303.3926086425781
-18.880277633666992, 134.51123046875, 277.9375, 277.9375
-29.179000854492188, 139.9296875, 291.7900085449219, 291.7900085449219
-31.089462280273438, 119.08958435058594, 310.8946228027344, 310.8946228027344
6.536102294921875, 67.31795501708984, 284.0154724121094, 284.0154724121094
66.00514221191406, 131.89678955078125, 296.4698486328125, 296.4698486328125
54.60157012939453, 125.12677764892578, 231.4330291748047, 231.4330291748047
61.478057861328125, 183.696533203125, 226.66571044921875, 226.66571044921875
54.38102722167969, 99.04423522949219, 242.54806518554688, 242.54806518554688
43.375221252441406, 159.3470001220703, 204.5812225341797, 204.5812225341797
92.32481384277344, 142.53369140625, 267.4168701171875, 267.4168701171875
14.078624725341797, 113.62126922607422, 308.0626220703125, 308.0626220703125
28.52927017211914, 115.61849975585938, 293.05499267578125, 293.05499267578125
37.07667541503906, 122.73294830322266, 239.92745971679688, 239.92745971679688
-11.376289367675781, 116.0971450805664, 276.6482238769531, 276.6482238769531
113.00360107421875, 135.8052978515625, 209.483642578125, 209.483642578125
93.2208480834961, 150.4414825439453, 233.71421813964844, 233.71421813964844
13.748214721679688, 104.87367248535156, 301.7032165527344, 301.7032165527344
69.96554565429688, 123.74333190917969, 277.4560852050781, 277.4560852050781
5.689838409423828, 158.07546997070312, 254.8273468017578, 254.8273468017578
97.3969497680664, 79.4207534790039, 202.38258361816406, 202.38258361816406
60.3824462890625, 101.6218032836914, 302.6275634765625, 302.6275634765625
-8.843950271606445, 101.99026489257812, 279.4270935058594, 279.4270935058594
-27.684478759765625, 141.46685791015625, 276.8447265625, 276.8447265625
12.322521209716797, 141.10520935058594, 274.1108703613281, 274.1108703613281
67.89067077636719, 104.7999496459961, 294.56591796875, 294.56591796875
-1.0003623962402344, 110.77969360351562, 292.61590576171875, 292.61590576171875
52.02020263671875, 129.4661102294922, 266.6351013183594, 266.6351013183594
21.92837905883789, 146.69627380371094, 244.8632049560547, 244.8632049560547
3.015026092529297, 118.67045593261719, 272.3155212402344, 272.3155212402344
29.288803100585938, 136.12841796875, 304.9019775390625, 304.9019775390625
88.73458862304688, 148.0157470703125, 251.42340087890625, 251.42340087890625
18, 103, 278, 310
67, 194, 193, 181
70, 20, 228, 441
